;segment;name;time_of_day;location;weather;TYPE_VEHICLE_LASER;TYPE_SIGN_LASER;TYPE_VEHICLE_CAMERA;TYPE_PEDESTRIAN_CAMERA;TYPE_PEDESTRIAN_LASER;TYPE_CYCLIST_CAMERA;TYPE_CYCLIST_LASER
165;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;34.0;14.0;32.0;;;;
166;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;35.0;14.0;39.0;;;;
167;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;35.0;14.0;39.0;;;;
168;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;35.0;14.0;36.0;;;;
169;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;35.0;14.0;35.0;;;;
170;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;35.0;14.0;33.0;;;;
171;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;35.0;14.0;36.0;;;;
172;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;35.0;14.0;33.0;;;;
173;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;34.0;13.0;28.0;;;;
174;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;32.0;13.0;22.0;;;;
175;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;32.0;13.0;20.0;;;;
176;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;31.0;13.0;16.0;;;;
177;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;31.0;13.0;14.0;;;;
178;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;29.0;13.0;12.0;;;;
179;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;29.0;13.0;11.0;;;;
180;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;28.0;13.0;11.0;;;;
181;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;28.0;13.0;11.0;;;;
182;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;28.0;13.0;12.0;;;;
183;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;28.0;13.0;12.0;;;;
184;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;28.0;13.0;12.0;;;;
185;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;28.0;13.0;12.0;;;;
186;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;27.0;13.0;12.0;;;;
187;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;27.0;13.0;13.0;;;;
188;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;26.0;13.0;12.0;;;;
189;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;26.0;13.0;12.0;;;;
190;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;26.0;13.0;12.0;;;;
191;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;26.0;13.0;12.0;;;;
192;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;25.0;13.0;11.0;;;;
193;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;26.0;13.0;11.0;;;;
194;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;25.0;13.0;11.0;;;;
195;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;25.0;12.0;11.0;;;;
196;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;24.0;12.0;11.0;;;;
197;segment-10017090168044687777_6380_000_6400_000_with_camera_labels.tfrecord;10017090168044687777_6380_000_6400_000;Day;location_sf;sunny;24.0;12.0;11.0;;;;
198;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;31.0;20.0;34.0;33.0;27.0;;
199;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;31.0;22.0;36.0;33.0;27.0;;
200;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;32.0;23.0;37.0;32.0;27.0;;
201;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;32.0;23.0;36.0;32.0;27.0;;
202;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;32.0;23.0;36.0;31.0;27.0;;
203;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;32.0;23.0;37.0;33.0;27.0;;
204;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;32.0;23.0;37.0;33.0;27.0;;
205;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;34.0;23.0;36.0;33.0;27.0;;
206;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;34.0;23.0;36.0;32.0;27.0;;
207;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;34.0;23.0;36.0;34.0;27.0;;
208;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;23.0;36.0;35.0;27.0;;
209;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;23.0;36.0;35.0;27.0;;
210;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;23.0;35.0;34.0;27.0;;
211;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;23.0;34.0;34.0;27.0;;
212;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;23.0;34.0;34.0;27.0;;
213;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;22.0;34.0;35.0;27.0;;
214;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;21.0;35.0;32.0;27.0;;
215;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;21.0;36.0;32.0;28.0;;
216;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;21.0;37.0;32.0;28.0;;
217;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;22.0;36.0;31.0;28.0;;
218;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;22.0;36.0;30.0;28.0;;
219;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;22.0;36.0;30.0;28.0;;
220;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;22.0;36.0;30.0;27.0;;
221;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;22.0;35.0;30.0;27.0;;
222;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;22.0;36.0;30.0;27.0;;
223;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;22.0;36.0;30.0;27.0;;
224;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;35.0;23.0;37.0;31.0;28.0;;
225;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;36.0;23.0;38.0;31.0;29.0;;
226;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;36.0;23.0;39.0;32.0;29.0;;
227;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;37.0;23.0;42.0;31.0;29.0;;
228;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;37.0;23.0;42.0;35.0;30.0;;
229;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;37.0;23.0;43.0;38.0;30.0;;
230;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;37.0;23.0;43.0;38.0;30.0;;
231;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;37.0;23.0;44.0;38.0;30.0;;
232;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;37.0;23.0;45.0;38.0;31.0;;
233;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;37.0;23.0;45.0;38.0;31.0;;
234;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;44.0;38.0;31.0;;
235;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;24.0;46.0;37.0;31.0;1.0;
236;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;24.0;46.0;37.0;31.0;1.0;
237;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;37.0;24.0;46.0;36.0;31.0;1.0;
238;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;46.0;33.0;31.0;1.0;
239;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;44.0;33.0;31.0;1.0;
240;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;44.0;32.0;31.0;1.0;
241;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;44.0;32.0;31.0;1.0;
242;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;44.0;31.0;31.0;1.0;
243;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;43.0;30.0;32.0;1.0;
244;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;43.0;31.0;32.0;1.0;1.0
245;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;40.0;30.0;32.0;2.0;1.0
246;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;35.0;29.0;32.0;2.0;1.0
247;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;32.0;28.0;32.0;2.0;1.0
248;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;26.0;26.0;32.0;2.0;1.0
249;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;23.0;27.0;32.0;2.0;1.0
250;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;22.0;26.0;32.0;2.0;1.0
251;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;20.0;23.0;32.0;2.0;1.0
252;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;21.0;21.0;32.0;2.0;1.0
253;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;21.0;19.0;32.0;2.0;1.0
254;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;22.0;19.0;32.0;2.0;1.0
255;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;22.0;20.0;32.0;2.0;1.0
256;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;22.0;18.0;32.0;2.0;1.0
257;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;22.0;18.0;32.0;2.0;1.0
258;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;38.0;24.0;22.0;18.0;32.0;2.0;1.0
259;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;24.0;22.0;18.0;32.0;2.0;1.0
260;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;24.0;22.0;20.0;32.0;2.0;1.0
261;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;24.0;22.0;20.0;32.0;2.0;1.0
262;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;24.0;22.0;19.0;32.0;2.0;1.0
263;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;22.0;22.0;32.0;2.0;1.0
264;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;21.0;22.0;33.0;1.0;1.0
265;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;21.0;23.0;33.0;1.0;1.0
266;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;21.0;25.0;33.0;1.0;1.0
267;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;20.0;25.0;33.0;1.0;1.0
268;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;20.0;26.0;34.0;;1.0
269;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;21.0;26.0;35.0;1.0;1.0
270;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;26.0;28.0;35.0;1.0;1.0
271;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;34.0;28.0;35.0;;1.0
272;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;39.0;28.0;35.0;;1.0
273;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;43.0;29.0;35.0;;1.0
274;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;46.0;30.0;35.0;;1.0
275;segment-10023947602400723454_1120_000_1140_000_with_camera_labels.tfrecord;10023947602400723454_1120_000_1140_000;Day;location_sf;sunny;39.0;23.0;46.0;34.0;35.0;;1.0
